job_title,company_name,apply_link,google_job_link,job_description
Front-End Developer,Astera Software,https://careers.astera.com/job/front-end-developer/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DbOmtCGHi-cvW0o-9AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionCompany DescriptionAlpha Mu Digital Ventures is an offshore and outsourcing company which was founded with the goal of solving the greatest challenge offshore teams, ensuring quality of output. All candidates work with an experienced mentor who can help guide them and ensure that their output is in line with our clients expectations.Job DescriptionWe are looking for a Front-End Web Developer... who is skilled in development of modernangular apps. Responsibilities will include translation of the UI/UX designwireframes to actual code that will produce visual elements of the application. You willwork with the UI/UX designer and bridge the gap between graphical design andtechnical implementation, taking an active role on both sides and defining how theapplication looks as well as how it works.Qualifications• Bachelors degree in computer science or a similar discipline• 2+ years of experience working in a relevant role after graduation.• Develop and maintain our Angular web apps that cater for features administrative dashboards, user management, reports.• Ensure technical feasibility of UI/UX designs• Work with the backend team to design data schema requirements• Build reusable code and libraries for future use• Optimise application for maximum speed and scalability• Assure that all user input is validated before submitting to back-end• Collaborate with other team members and stakeholdersAdditional Information• Proficient in Angular, Typescript, and Material UI concepts• Proficient understanding of web mark-up, including HTML5, CSS3• Basic understanding of server-side CSS pre-processing platforms, such as LESS and SASS• Proficient understanding of client-side scripting and JavaScript frameworks• Good understanding of asynchronous request handling, partial page updates, and AJAX• Basic knowledge of image authoring tools, to be able to crop, resize, or perform small adjustments on an image• Familiarity with tools such as as Gimp or Photoshop is a plus• Proficient understanding of cross-browser compatibility issues and ways to work around them• Proficient understanding of code versioning tools• Good understanding of SEO principles and ensuring that application will adhere to them"
Software Developer - Contractual,Contour Software,https://pk.linkedin.com/jobs/view/software-developer-contractual-at-contour-software-4105580592?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DApdiNmF-9vAuwA3rAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionWhat You’ll Do• Create lighting fast responsive landing pages using HTML/CSS and Bootstrap by translating provided design mockups.• Maintain web standards and keep up-to-date with new technologies and advertising trends and formats (i.e. site responsiveness, size restrictions, mobile, web video, etc.)• Develop front-end code variations for A/B testing using HTML, CSS and JavaScript.• Along wit...h landing and homepages, other requests will inevitably come your way including interactive info graphics, microsites, new interactive form flows and overall page innovations.• Brainstorm, concept, and collaborate with the Creative Team• Work with the content team to implement SEO best practices and all analytics code• Work closely with back-end developers, Marketing team and web designers to improve usability of Website• Proficiency with JavaScript libraries (jQuery, DataTables) and modern frameworks (React, Redux, Angular, Backbone, etc.) to enhance user interfaceTechnical Skill Set• 2-3 years of relevant experience• Capable of using HTML, CSS & jQuery to create rich interactive and animated content• Familiarity with software like Adobe Suite, Photoshop and content management systems• Familiar with interacting with third-party APIs• Deep understanding of front-end and back-end of WordPress• Familiar with Ajax, PHP and MySQL• Deep understanding of web standard and best practices• In-depth understanding of the entire web development process (design, development and deployment)• Familiarity with browser testing and debugging• Strong Understanding of layout aesthetics• Working knowledge of .NET applications development would be advantage• Excellent analytical and multitasking skills• BSc degree in Computer Science or relevant field• Excellent English written and verbal communication skillsWhat You’ll Need• Leadership on demand. We expect you to take the lead wherever you deem necessary without anybody having to push you to it. At the same time, you should know when working as a team is more beneficial for the company.• Manic energy. You need to come in charging each day and be ready to take the bull by the horns. Tiredness should be a foreign concept to you.• Competitive nature. Being the best shouldn’t be enough for you. You make your goals, you crush them, and you lead the rest in doing the same every single time.• Learner mindset. You need to be raring to learn something new each day. Your workday should feel incomplete if you haven’t learned at least 10 new things.• The 3Cs: Courage, Curiosity, and Creativity."
Backend / Infra Software Developer,Securiti.ai,https://securiti.freshteam.com/jobs/NoR-DnEVTRW4/backend-infra-software-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DLLf2j5TaUbTqOME1AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionAbout ContourContour Software has grown from a dozen people to over 2,000 staff across 3 cities, in less than 14 years.As a subsidiary of Constellation Software Inc., we are proud to be part of a global enterprise software conglomerate that has grown to become one of the top 10 software companies in the world, with employees and customers in 100+ countries. With a broad-based and ever-growing ...portfolio of market-leading, vertical-market enterprise solutions covering more than 100 industry domains in predominantly mature markets, CSI's recipe creates the perfect environment for professionals to build fulfilling, long-term careers.What started as an R&D & Accounting back-office, has progressed into a full-service Global Centre serving all functions and departments, at the divisional as well as operating group/corporate level. Today Contour employees, located in Karachi, Lahore & Islamabad, are serving CSI divisions located in time zones spanning the globe, from Sydney to Vancouver. With the global growth of Constellation as the wind in our sails, we are only just getting started!The DivisionOwner Relations, a division of Jonas Software (an operating group of Constellation Software Inc.) provides robust Condo Hotel Software, Owner Accounting and Owner Portal software solutions for Condo Hotels, Fractional Hotels, Residence Clubs, Timeshare Resorts, HOA's and Property Management Companies.The chosen individual will work out of the Contour Software Islamabad/Lahore/Karachi resource center office, as an extension of the division-based R&D department.The PositionWe are looking for an Software Developer with an expertise in developing robust and scalable solutions using .Net.Responsibilities• Hands-on software development experience in an agile environment.• Identify the impact of possible implementation options.• Troubleshoot and fix customer tickets.• Create and maintain unit tests.• Performance improvement and refactoring of legacy code.• Work within deadlines in relation to product release timelines, and consistently complete assigned development tasks in required timeframes.• Follow and contribute to software development processes and standards.• Highlight task-level issues and risks as appropriate and assist in finding solutions.Desired Skills And Responsibilities• Bachelor’s degree in information systems, Computer Engineering, or equivalent technical Degree; or equivalent combination of education and experience.• Must have 3+ years of industry experience in building enterprise applications using VB.Net and ASP.Net Web Forms.• Excellent knowledge of Object-Oriented Programming.• Excellent knowledge of Relational Databases especially MS SQL Server.• Good experience of building and working with WCF or REST APIs.• Good knowledge of software development best practices.• Excellent, effective, and clear written and oral communication skills.• Proven ability to resolve complex problems in a pragmatic fashion.• Self-motivated, resourceful, and keen to learn and share knowledge.Nice To HaveKnowledge of the following:• Angular• JavaScript/ECMAScriptDisclaimer: At Contour, we attribute our success to the unique contributions of our diverse staff. We’re committed to fostering a culture of respect that thrives on the varied perspectives and experiences of all individuals we recruit, employ, promote, and compensate. Since day one, we’ve adhered to a policy that champions a work environment honoring the worth and dignity of each person while being free from all forms of employment discrimination.In our continuous effort to promote inclusivity, we extend our commitment to individuals with special needs by providing reasonable accommodations. We actively encourage qualified individuals with special needs to apply for the various openings within our company. Should you require assistance in completing the application process or have any inquiries regarding special facilities, please do not hesitate to contact our HR team. Your unique talents and abilities are welcomed and valued here."
Remote Java Developer (Karachi),Scopic,https://pk.jooble.org/jdp/6901952843161632833?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DSzrK1Pa7p0Qp6zJXAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionSecuriti has been widely recognized as an industry innovator, being named “Most Innovative Start-up” at RSA Conference 2020, Leader in the IDC Marketplace, Leader in the Forrester Wave Privacy Management Software, and winner of the 2020 HPE-IAPP Innovation Award. The company is being built by proven serial entrepreneurs and executives who have successfully built and scaled high-growth global compa...nies before. We are now expanding our development team and have multiple backend development roles open. If you aspire to work on cutting-edge technologies and frameworks, side by side with some of the smartest technologists, this may be a unique place for you. You will be working as a part of a distributed agile team, building a new SaaS platform that underpins a suite of enterprise applications solving a variety of hard data analytics and enterprise problems.Responsibilities• Be a part of a globally distributed team of backend engineers to design/develop/architect Securiti’s core backend platform• Help create architecture documents, functional specifications, design documents, and developer test plans• Coordinate end-to-end development, deployment, and testing of new features and enhancements in the product• Write reliable, secure, performant, and scalable code• Perform code reviews and analysis• Monitor platform performance and be on-call to address any urgent issues• Work with customer support and address customer issues• Integrate new technologies into back-end cloud infrastructureRequirements• Minimum 2 years experience developing software, with some experience using container technologies like Docker• Strong conceptual understanding of multi-threaded applications• Professional development experience in GoLang, Java, C++, or Python• Good knowledge of Linux and bash scripting• Good software development practices: should thrive in an environment of rapid development, peer code reviews, and write good functional/unit tests• Experience with microservices and REST-based HTTP/2 architectures• Experience with SQL (Postgres) and NoSQL (Mongo/Elasticsearch) technologies• Knowledge and use of performance tuning, profiling, and software metrics tools• Very strong diagnostic and troubleshooting skills• Understanding of continuous integration tools, including Jenkins• Experience with agile development methodologies is a must• Outstanding verbal, written, and interpersonal communication skills• High level of energy, teamwork, can-do attitude, and willingness to learn new technologies• Working knowledge of networks and web conceptsBonus points• Experience in building highly available and scalable distributed systems for the cloud is required for senior roles• Proven ability to utilize creative thinking to solve complex engineering problems• Experience with cloud platforms such as AWS, GCP, and Azure• Experience with Containerisation technologies (Kubernetes, Docker)• Experience with tools like terraform, helm, docker• Understanding of Network Services such as Load-Balancers, Security, QoS• Understanding of platform level concerns, such as configuration management, network request routing, blue/green or canary deployments, in-service software upgrade• Experience in building API based connectors to cloud-based SaaS services is a big plusAbout UsSecuriti solves challenges across governance, privacy, and security. With a foundation in data understanding and a team that was responsible for developing and deploying the market-leading CASB & DLP technology, we were able to create a platform from the ground up that leverages automation and workflows to solve complex privacy, data, and security business challenges with a simplified interface promoting collaboration across the business. Ease of use, quick to deploy and customizable are all reasons why companies select Securiti versus stitching multiple vendors together to address their challenges.The exponential growth of data brings massive new opportunities but also brings increasingly perilous security, compliance, and privacy risks. At Securiti, our mission is to enable organizations to safely harness the incredible power of data and the cloud by controlling the complex security, compliance, and privacy risks. Securiti’s solution uniquely combines AI-powered data intelligence with full workflow automation, simplifying compliance with GDPR, CCPA, LGPD, and other regulations. Granular insights into structured and unstructured data enable organizations to monitor risk, control access, and protect sensitive data at scale."
Sr. MERN Developer (Hybrid),Pakistan Recruitment,https://pakistanrecruitment.com/jobs/sr-mern-developer-hybrid/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DeczZ6AbX35A_bDI4AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionAre you on the hunt for exciting new challenges that boost your professional growth? If you’re a Java Developer by trade, we’d love to hear from you! Read on to see if you’d be a good fit for the Scopic team of 250+ professionals from over 40 countries.At Scopic, the virtual world is our home so this is a full-time remote position. Only apply if you’re prepared for the zero-hour commute and the ...thought of collaborating with colleagues from around the globe excites you!The skills and traits we’re looking for:• 3+ years of hands-on experience with Java server-side development• Experience with the architectural patterns of large, high-scale web applications• Understanding of the common design patterns and engineering practices• Experience of working with at least one modern build system• Solid knowledge of common algorithms and data structures• Strong knowledge of at least one major *NIX platform (Linux, OS/X, FreeBSD, etc.)• Experience with some or all of these libraries and technologies is a plus: Jetty, Jersey, Jackson, JDBI, Hibernate, MongoDB, MySQL, Postgres, ActiveMQ, RabbitMQ, Kafka, ElasticSearchWhat your day-to-day will look like:• Design, develop, and architect services for the project• Contribute to cutting-edge R&D initiatives including service integration with emerging frameworks and platforms• Assist with technical resolution of issues on mission-critical production systems (you build it, you own it, you run it)The secret ingredients that make us special:• Your growth is our growth. We invest in your future with paid training and other professional opportunities.• We’re industry innovators at the forefront of change. Equipped with the latest technologies and a team of knowledgeable colleagues by your side, you’ll embrace new and interesting challenges.• Your location. Your schedule — Pick your time-zone, choose your preferred hours, and work from the place where you feel most at home.• Flexibility and freedom are in our DNA! As long as you have a stable internet connection and the drive to thrive, you can travel and work from anywhere you like.• A workload you can rely on. We’ll set you enough tasks to keep that mind busy! At Scopic, we’ll ensure you always have a consistent flow of engaging, challenging work to do.• Recognition and reward. We acknowledge diligence and hard work through annual pay increases for good performance.Down to business!• Salary Range: Your starting salary is negotiable depending on your skills and experience.• Both hourly and salary positions are available.• Employees are paid monthly via wire transfer.Our values:Scopic is an equal opportunity employer. We value diversity and do not discriminate on the basis of race, religion, color, marital status, national origin, gender, veteran status, sexual orientation, age, or disability status.Have the skills, the drive, and the passion to join the Scopic family? Apply today to join our growing team of remote professionals from around the world.#J-18808-Ljbffr"
AI Software Engineer / Backend Developer,Kodexo Labs,https://pk.indeed.com/viewjob?jk=b156397db14a46fb&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3Dx9873s5jNXNMC3tvAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionOur client is a Software Company based in Clifton - Karachi. They are hiring a Senior Mernstack Developer on a Hybrid model (2-3 days from the office).Benefits: Health insurance, lunch, yearly raise, provident fund, frequent outbound activities.Technology & Experience Requirements:Overall 4+ years of MERN Stack experience including most of the below technologies.Frontend:ReactReduxMateria...l-UI (MUI)Tailwind CSSBabylon.jsBackend:Node.jsNest.jsDatabases:MySQLCosmosDBLocation: Clifton Block 2 - Karachi"
Junior/Mid Level Backend Developer,Esevel,https://pk.linkedin.com/jobs/view/junior-mid-level-backend-developer-at-esevel-3917040092?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DhIpUZ1dWwlTkbYvMAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionSeeking an AI Software Engineer/ Software Engineer Python with expertise in NLP, data manipulation and analysis, generative AI, and LLM. Responsibilities include developing and implementing AI/ML solutions, particularly in NLP and generative AI, and building robust and scalable applications. Work with a dynamic team and engineersResponsibilities:• Develop and maintain Python-based web applicati...ons using Django, Flask, or FastAPI• Write clean, efficient, and well-documented code• Collaborate with cross-functional teams to design, develop, and deploy software solutions• Troubleshoot and debug issues in existing codebase• Optimize code for performance and scalability• Integrate data from various sources and APIs• Develop and maintain RESTful APIs• Write and execute unit tests and integration tests• Participate in code reviews and provide constructive feedback• Stay up-to-date with emerging trends and technologies in Python developmentRequirements:• At least 2+ year of experience in developing web applications using Django, Flask, or FastAPI• Experience in Natural Language Processing (NLP) and Generative AI tasks• Strong knowledge of coding standards, code optimization, and software development best practices• Familiarity with SQL, version control, and deploying software in containerized environments (e.g. Kubernetes)• Excellent problem-solving skills and attention to detail• Ability to work independently and in a team environment• Strong communication and interpersonal skillsWhat You'll Get To Do Every Day• Refine backlogs weekly• Weekly agile design meetings• Regular check-ins with your EM• Biweekly retrospectives• Daily team standupsBenefits:• Market competitive salary• Leave encashment• Weekends off• Annual Dinner• Annual Trip• Paid Annual leaves• Performance based Bi-Annual Increments• Performance based quarterly bonus• WFH Twice a month• Flexible working hoursLocation: Gulshan-e-IqbalJob Type: Full-timeExperience:• lead Generation: 1 year (Required)"
Senior Python Developer for Remote Collaboration - Karachi Division - ECOM Specialist LLC,Job Portal - dinCloud Pakistan,https://pk.jooble.org/jdp/7511031760088535016?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DKfUXvKXoRHcYmAQJAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job description3-5+ years of experience in Web, App and Software developmentModern App & Web development and understanding of modern UI & UXStrong proficiency in Python & JavaScriptThorough understanding of Django and its core principles is a mustFull working proficiency with RESTful APIs, Django Rest Framework is a mustFull working proficiency with Testing toolsKnowledge of modern authorization mechanisms..., such as JSON Web TokenFamiliarity with modern front-end build pipelines and toolsExperience with common front-end development tools.Ability to understand business requirements and translate them into technical requirementsBenchmarking and optimizationFull-time availabilityUnderstanding of RESTful APIs,HTML/CSS, code versioning tools like GIT, etc. popular frontend development tools, desirable CI/CD tools, DevOpsFamiliarity with GraphQL and GitLab is a plusKnowledge of K8S, Kubernetes, Docker, Redis, Celary is nice to haveAWS, OCI, GCP is highly desirableQualificationsPlease share your current and expected salary?What is your notice period duration?It's an onsite opportunity and our office is in Jamshoro, Residence will be provided. Remote acceptable on certain requirements."
"WordPress Developer - Karachi, Pakistan",DentistFind,https://pk.expertini.com/jobs/job/wordpress-developer-karachi-pakistan-karachi-dentistfind-ecdee9213e/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DVKwRaCoBs8ShGvDMAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job description📈 Opportunity in a company with a solid track record of performance🏡 🖥️ Remote friendly work culture🚀 Rapid career advancement with opportunities to learn💰 Competitive salary and Performance bonus🏝👨⚕️ Paid time off & Medical insurance• Learning the basics of Esevel platform and functions• Daily team discussions to understand project functionality and collaboration skills• Develop... additional features to the platform, while learning about new Laravel features and coding skills• Collaborate with other developers in code reviews, learn from mistakes, and improve coding ethics and workflows used by the team• Fix bottlenecks and performance issues in existing code, while learning code optimizations• Use best practices to ensure scalable and manageable codebase in large projects• Good Communication skills: Should be able to converse freely in English• Bachelor's Degree in Computer Science, completed between January 2023 -> December 2023• Minimum 6 months of experience in developing at least one Laravel project• Current/Last project worked on should be Laravel based• Basic understanding of REST API, Eloquent, and other Laravel features• Basic knowledge of design patterns and why they are used• Basic knowledge of at least one Database system like MySQL, PostgreSQL, or similar• Problem-solving skills: able to use all possible resources to find solutions to problemsEsevel’s end to end IT management platform helps small to medium businesses secure and support their people, devices and applications throughout Asia.Many companies in Asia hire people outside of their borders, and give them the flexibility to work out of the office, their homes or even co-working spaces, as the situation demands. But this blended and fluid workforce is only possible if you can mitigate the increased security risks and operational demands of supporting a distributed workforce. The truth is most small and medium businesses do not have the tools to stay on top of this trend. And most managed service providers (MSPs) have fallen behind this new world of work. That’s why we have made it our mission to make IT easier for you. We thrive on taking care of your team’s IT security and day-to-day operational needs. And we do so throughout 8 countries in the Asia-Pacific region. Now you can focus on growing your business and taking it to the next level."
WordPress Developer and Designer,Bitrupt,https://pk.indeed.com/viewjob?jk=ba4f6f3114766602&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DDDHnmD8ICtZKGy1mAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionRole DescriptionThe WordPress Developer is responsible for both back-end and front-end development including the implementation of WordPress themes and plugins as well as site integration and security updates.WordPress Developer relies heavily on their communication skills to succeed. S/he needs to actively listen to understand what clients want and make it a reality. The WordPress Developer w...ill be responsible for coding websites and quality assurance, testing, and developing fixes. They also need excellent collaboration skills to work with designers and other developers as they work towards creating a finished website. The WordPress Developer needs to be an expert in WordPress, Javascript, JQuery, HTML, HTML 5, XML, CSS 3, Laravel Framework, AWS LightSail, Vue.js, and PHP backend development.KEY RESPONSIBILITIES• Formulating a website design that is responsive and error-free• Developing and maintaining websites, intranets, applications, and custom programs• Maintaining the CMS for optimal performance• Working with Designers to Perfect Site Aesthetics• Working with the back-end and website architecture• Generating, creating and updating WordPress themes and plugins• Monitoring live website performance• Conducting performance tests and troubleshooting issues• Providing diagnostic reports of website performance• Taking care of security and compliance standards• Contribute in all phases of the development lifecycle• Liaising with other developers in the team.• Establishing strong professional relationships with clients and other professionals.• Conducting research and keeping abreast of software development trends.• Create/update guidelines, records and documentation.Required Skills and Qualifications• WordPress Developer duties and responsibilities• Designing and implementing new features and functionality• Establishing and guiding the website’s architecture• Ensuring high-performance and availability, and managing all technical aspects of the CMS• Helping formulate an effective, responsive design and turning it into a working theme and plugin.• WordPress Developer requirements and qualifications• Good understanding of front-end technologies, including HTML5, CSS3, JavaScript, jQuery• Experience building user interfaces for websites and/or web applications• Experience designing and developing responsive design websites• Comfortable working with debugging tools like Firebug, Chrome inspector, etc.• Ability to understand CSS changes and their ramifications to ensure consistent style across platforms and browsers• Ability to convert comprehensive layout and wireframes into working HTML pages• Knowledge of how to interact with RESTful APIs and formats (JSON, XML)• Proficient understanding of code versioning tools {{such as Git, SVN, and Mercurial}}• Strong understanding of PHP back-end developmentAdditional informationSet-up: Full-time, RemoteSchedule: Monday - Friday, for 7.5 Flexible working hours between 6am-6pm Eastern Standard Time Zone (EST)"
Sr. FullStack Java Developer (Karachi),Pakistan Recruitment,https://pakistanrecruitment.com/jobs/sr-fullstack-java-developer-karachi/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DoPOppsOjuFpttAu7AAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionExperience: Minimum 2 years in WordPress development and design, preferably with Canva expertise.Key Responsibilities:• Develop and maintain WordPress websites, ensuring functionality and responsiveness.• Collaborate with the design team, utilizing Canva and other tools to create visually appealing and user-friendly designs.• Implement custom features and functionalities on WordPress platform...s.• Troubleshoot and resolve issues related to website performance and design elements.Qualifications:• 2+ years of hands-on experience in WordPress development.• Proficiency in Canva or similar design tools.• Strong understanding of web design principles and user experience.Good to Haves:• Good command of the English language (written and verbal).• Expertise in Photoshop, WebFlowBenefits & Perks:• Fixed Salary Package.• Skill-Based Increment Policies.• Health Insurance.• Clear KPIs for professional growth and development.Job Type: Full-timePay: From Rs45,000.00 per monthAbility to commute/relocate:• Karachi: Reliably commute or planning to relocate before starting work (Required)Experience:• WordPress: 2 years (Required)Willingness to travel:• 100% (Required)"
Trainee Software Developer,Contour Software,https://pk.linkedin.com/jobs/view/trainee-software-developer-at-contour-software-4096798855?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DRKAeJTNExAXDUbtlAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionOur Client is a Global Cyber Security Product and due to the nature of the business, they need people Onsite in their Karachi Office.Location: Fortune Towers, Shahra-e-Faisal.WORK EXPERIENCE:- Must have at least 5 Years of work experience building world-class Software Products.- Desired is 2+ Years of work experience building Cybersecurity Software Product- Must have successfully shipped... at least 2 industry grade Software Products, preferably in the area of Cybersecurity- Must have at least 2+ years of experience as a Senior Software EngineerTECHNICAL EXPERTISE AND KNOWLEDGE:- Should have at least 5 years of experience with JAVA programming language.- Should have at least 4-5 years of hands-on experience with web technologies such as html5, css, javascript, bootstrap, jquery.- Should have at least 2 years of experience working with angular/angularjs.- Must understand responsive web design.- Must know how to develop and optimize front-end applications.- Should have an excellent understanding of HTTP, SSL, FTP, SMTP, IM protocols.- Should have an excellent understanding of web/rest APIs.- Must have working experience of one of the relational databases (mysql, postgres, oracle, mssql).- Should have a good understanding of version control systems such as Git.- Should have at least 3+ years of Linux experience."
Lead BI Developer (Hybrid),Pakistan Recruitment,https://pakistanrecruitment.com/jobs/lead-bi-developer-hybrid/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3DrZQ9h0eW33oxZ8rsAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionAbout ContourContour Software has grown from a dozen people to over 2,000 staff across 3 cities, in less than 14 years.As a subsidiary of Constellation Software Inc., we are proud to be part of a global enterprise software conglomerate that has grown to become one of the top 10 software companies in the world, with employees and customers in 100+ countries. With a broad-based and ever-growing ...portfolio of market-leading, vertical-market enterprise solutions covering more than 100 industry domains in predominantly mature markets, CSI's recipe creates the perfect environment for professionals to build fulfilling, long-term careers.What started as an R&D & Accounting back-office, has progressed into a full-service Global Centre serving all functions and departments, at the divisional as well as operating group/corporate level. Today Contour employees, located in Karachi, Lahore & Islamabad, are serving CSI divisions located in time zones spanning the globe, from Sydney to Vancouver. With the global growth of Constellation as the wind in our sails, we are only just getting started!The DivisionZiiware offers a range of software applications designed to streamline and enhance distribution processes, including automated order entry and customer relationship management solutions aim to help distributors of all sizes grow their markets and focus on selling more products.The RoleWe are seeking a Trainee Software Developer to join our expanding team. The selected candidates will be trained for 3 to 3.5 months to become good developer capable of working on enterprise level applications. After the end of the internship period, there is a good possibility of full-time employment based on the satisfactory performance during the internship.The Responsibilities• Develop Java-based applications using Spring Boot, Spring Framework, and Vaadin Hilla.• Develop RESTful APIs to facilitate seamless data exchange between frontend and backend systems.• Write clean, efficient, and well-documented code adhering to best practices.• Collaborate with frontend developers to integrate Vaadin Hilla components effectively.• Diagnose and resolve software defects and issues.• Design and implement data models using MySQL databases.• Utilize Git and GitHub for version control and collaborative development workflows.• Stay abreast of the latest advancements and trends in software development.The Qualifications• BS degree in CS/IT or relevant major.• Expertise in Java development, with a strong foundation in object-oriented programming principles.• Hands-on experience with Spring Boot and the Spring framework.• Hands-on experience with Vaadin Hilla or comparable frameworks (e.g., React, Angular, Vue.js).• Experience with relational database management systems, particularly MySQL.• Exceptional problem-solving and analytical capabilities.• Strong communication and collaborative skills.Desirable• Experience with cloud computing platforms (e.g., AWS, Azure, GCP).• Knowledge of DevOps methodologies and associated tools.• Familiarity with agile software development practices.Disclaimer: At Contour, we attribute our success to the unique contributions of our diverse staff. We’re committed to fostering a culture of respect that thrives on the varied perspectives and experiences of all individuals we recruit, employ, promote, and compensate. Since day one, we’ve adhered to a policy that champions a work environment honoring the worth and dignity of each person while being free from all forms of employment discrimination.In our continuous effort to promote inclusivity, we extend our commitment to individuals with special needs by providing reasonable accommodations. We actively encourage qualified individuals with special needs to apply for the various openings within our company. Should you require assistance in completing the application process or have any inquiries regarding special facilities, please do not hesitate to contact our HR team. Your unique talents and abilities are welcomed and valued here."
Full Stack Developer,Fossphorus,https://pk.indeed.com/viewjob?jk=5317a0c332c823c4&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,https://www.google.com/search?q=%22django%20developer%22%2C%20%22karachi%22&udm=8&jbr=sep:0#vhid=vt%3D20/docid%3Dg9Zr8Y39cIXlSqIzAAAAAA%3D%3D&vssid=jobs-detail-viewer,"Job descriptionOur UK-based client is hiring in the regional office located at DHA Phase 2 Karachi.Working Model: Hybrid (Very flexible)Job Role:We are looking for an experienced Business Intelligence Lead Developer to join our fast-paced organization. If you want to work for a company where you can utilize your creativity, analytical skills, and organizational abilities, we want you. A successful candidat...e must have experience in software development and database development and must be able to work well in a team setting.Responsibilities:• Perform ETL and ELT processes to load data into storage.• Design tables, views, and stored procedures or work with database administrators to create database tables, views and stored procedures.• Implement data validation routines to ensure data quality.• Maintain business rules and ensure data accuracy.• Review feature requests and make appropriate recommendations to senior management on feasibility and need for features.Implement business intelligence applications which include reporting, querying, and analytical capabilities based on the technical architecture.Experience:• SQL: 5 years• Data Warehouse: 3 years (Preferred), including development (from scratch) of a new Data Warehouse based on a Transactional RDBMS.• SQL Analysis Services: 3 years or more (preferred)• Proficient with Microsoft Report Builder (or comparable tool) to create reports from the Data Warehouse• Proficient with Power BI (or comparable tool) to create analytical reports and dashboards• Proficient with Multi-dimensional and Tabular cube models• Experience with MDX and DAX querying languages• Able to debug issues related to• ETL / ELT processes,• Cube Load processes• Experience with data modeling (OLTP and OLAP)• Able to describe Data Warehouse schema concepts (star/snowflake schemas, and use of Report Builder to junior BI Developers.• Experience with Data Vault 2.0 warehousing architecture"
